device_fk_id,latitude,longitude,time_stamp,sts,speed
25029,27.8778209686279,76.0610885620117,2021-10-23T14:01:16Z,2021-10-23T14:01:19.471785Z,0
25029,27.8778209686279,76.0610885620117,2021-10-23T14:01:14Z,2021-10-23T14:01:19.471477Z,0
25029,27.8778209686279,76.0610885620117,2021-10-23T14:01:12Z,2021-10-23T14:01:19.471364Z,0
25029,27.8778209686279,76.0610885620117,2021-10-23T14:01:10Z,2021-10-23T14:01:12.990157Z,0
25029,27.8778209686279,76.0610885620117,2021-10-23T14:01:08Z,2021-10-23T14:01:12.989455Z,0
25029,27.8778209686279,76.0610885620117,2021-10-23T14:01:06Z,2021-10-23T14:01:12.989732Z,0
25029,27.8778209686279,76.0610885620117,2021-10-23T14:01:00Z,2021-10-23T14:01:10.057733Z,0
25029,27.8778209686279,76.0610885620117,2021-10-23T14:01:04Z,2021-10-23T14:01:10.057721Z,0
25029,27.8778209686279,76.0610885620117,2021-10-23T14:01:02Z,2021-10-23T14:01:10.069231Z,0
25029,27.8778209686279,76.0610885620117,2021-10-23T14:00:56Z,2021-10-23T14:01:01.16756Z,0
25029,27.8778209686279,76.0610885620117,2021-10-23T14:00:58Z,2021-10-23T14:01:01.167462Z,0
25029,27.8778209686279,76.0610885620117,2021-10-23T14:00:54Z,2021-10-23T14:01:01.167329Z,0
25029,27.8778247833252,76.0610580444336,2021-10-23T14:00:50Z,2021-10-23T14:00:54.915332Z,6
25029,27.8778228759766,76.0610809326172,2021-10-23T14:00:52Z,2021-10-23T14:00:54.91521Z,0
25029,27.8778266906738,76.0610275268555,2021-10-23T14:00:48Z,2021-10-23T14:00:54.914906Z,6
25029,27.8778285980225,76.0609893798828,2021-10-23T14:00:46Z,2021-10-23T14:00:51.8899Z,7
25029,27.8778247833252,76.0609512329102,2021-10-23T14:00:44Z,2021-10-23T14:00:51.890426Z,6
25029,27.8778038024902,76.0609283447266,2021-10-23T14:00:42Z,2021-10-23T14:00:51.89116Z,6
25029,27.8776912689209,76.060920715332,2021-10-23T14:00:36Z,2021-10-23T14:00:43.183584Z,7
25029,27.8777732849121,76.060905456543,2021-10-23T14:00:40Z,2021-10-23T14:00:43.180945Z,6
